"Mês/Ano";"UF";"Município";"Zona";"Quantidade";"%";
"";"PE";"SAIRÉ";"132";"10.113";""
"";"PE";"SALGADINHO";"88";"6.754";""
"";"PE";"SALGUEIRO";"75";"39.334";""
"";"PE";"SALOÁ";"136";"13.356";""
"";"PE";"SANHARÓ";"45";"15.432";""
"";"PE";"SANTA CRUZ";"82";"11.132";""
"";"PE";"SANTA CRUZ DA BAIXA VERDE";"71";"8.428";""
"";"PE";"SANTA CRUZ DO CAPIBARIBE";"109";"55.569";""
"";"PE";"SANTA FILOMENA";"82";"11.370";""
"";"PE";"SANTA MARIA DA BOA VISTA";"81";"29.051";""
"";"PE";"SANTA MARIA DO CAMBUCÁ";"46";"10.403";""
"";"PE";"SANTA TEREZINHA";"99";"7.160";""
"";"PE";"SÃO BENEDITO DO SUL";"47";"8.555";""
"";"PE";"SÃO BENTO DO UNA";"52";"36.155";""
"";"PE";"SÃO CAITANO";"44";"29.064";""
"";"PE";"SÃO JOÃO";"116";"17.764";""
"";"PE";"SÃO JOAQUIM DO MONTE";"132";"16.387";""
"";"PE";"SÃO JOSÉ DA COROA GRANDE";"42";"14.117";""
"";"PE";"SÃO JOSÉ DO BELMONTE";"74";"24.047";""
"";"PE";"SÃO JOSÉ DO EGITO";"68";"21.385";""
"";"PE";"SÃO LOURENÇO DA MATA";"13";"69.852";""
"";"PE";"SÃO VICENTE FÉRRER";"90";"13.555";""
"";"PE";"SERRA TALHADA";"71";"56.757";""
"";"PE";"SERRITA";"76";"15.649";""
"";"PE";"SERTÂNIA";"62";"26.205";""
"";"PE";"SIRINHAÉM";"26";"27.172";""
"";"PE";"SOLIDÃO";"98";"5.090";""
"";"PE";"SURUBIM";"34";"43.075";""
"";"PE";"TABIRA";"50";"19.569";""
"";"PE";"TACAIMBÓ";"44";"9.853";""
"";"PE";"TACARATU";"89";"15.456";""
"";"PE";"TAMANDARÉ";"26";"16.386";""
"";"PE";"TAQUARITINGA DO NORTE";"51";"19.582";""
"";"PE";"TEREZINHA";"61";"6.202";""
"";"PE";"TERRA NOVA";"78";"7.857";""
"";"PE";"TIMBAÚBA";"36";"41.233";""
"";"PE";"TORITAMA";"112";"30.297";""
"";"PE";"TRACUNHAÉM";"23";"10.140";""
"";"PE";"TRINDADE";"133";"22.535";""
"";"PE";"TRIUNFO";"67";"10.633";""
"";"PE";"TUPANATINGA";"143";"17.459";""
"";"PE";"TUPARETAMA";"68";"7.392";""
"";"PE";"VENTUROSA";"120";"13.409";""
"";"PE";"VERDEJANTE";"75";"7.032";""
"";"PE";"VERTENTE DO LÉRIO";"34";"7.242";""
"";"PE";"VERTENTES";"46";"15.804";""
"";"PE";"VICÊNCIA";"90";"21.548";""
"";"PE";"VITÓRIA DE SANTO ANTÃO";"18";"73.502";""
"";"PE";"VITÓRIA DE SANTO ANTÃO";"102";"19.258";""
"";"PE";"XEXÉU";"38";"9.402";""
"";"PI";"ACAUÃ";"38";"5.479";""
"";"PI";"AGRICOLÂNDIA";"30";"4.709";""
"";"PI";"ÁGUA BRANCA";"52";"13.651";""
"";"PI";"ALAGOINHA DO PIAUÍ";"29";"5.671";""
"";"PI";"ALEGRETE DO PIAUÍ";"40";"3.945";""
"";"PI";"ALTO LONGÁ";"47";"11.399";""
"";"PI";"ALTOS";"32";"30.394";""
"";"PI";"ALVORADA DO GURGUÉIA";"59";"3.614";""
"";"PI";"AMARANTE";"8";"14.232";""
"";"PI";"ANGICAL DO PIAUÍ";"84";"6.159";""
"";"PI";"ANÍSIO DE ABREU";"79";"6.368";""
"";"PI";"ANTÔNIO ALMEIDA";"14";"2.776";""
"";"PI";"AROAZES";"92";"5.065";""
"";"PI";"AROEIRAS DO ITAIM";"10";"3.325";""
"";"PI";"ARRAIAL";"77";"3.740";""
"";"PI";"ASSUNÇÃO DO PIAUÍ";"39";"6.221";""
"";"PI";"AVELINO LOPES";"88";"8.251";""
"";"PI";"BAIXA GRANDE DO RIBEIRO";"44";"7.986";""
"";"PI";"BARRA D'ALCÂNTARA";"82";"3.054";""
"";"PI";"BARRAS";"6";"34.109";""
"";"PI";"BARREIRAS DO PIAUÍ";"35";"2.533";""
"";"PI";"BARRO DURO";"74";"5.448";""
"";"PI";"BATALHA";"45";"20.700";""
"";"PI";"BELA VISTA DO PIAUÍ";"37";"3.125";""
"";"PI";"BELÉM DO PIAUÍ";"68";"2.668";""
"";"PI";"BENEDITINOS";"47";"8.631";""
"";"PI";"BERTOLÍNIA";"67";"4.278";""
"";"PI";"BETÂNIA DO PIAUÍ";"38";"4.871";""
"";"PI";"BOA HORA";"6";"5.707";""
"";"PI";"BOCAINA";"28";"4.675";""
"";"PI";"BOM JESUS";"15";"16.652";""
"";"PI";"BOM PRINCÍPIO DO PIAUÍ";"33";"5.546";""
"";"PI";"BONFIM DO PIAUÍ";"95";"4.666";""
"";"PI";"BOQUEIRÃO DO PIAUÍ";"71";"4.742";""
"";"PI";"BRASILEIRA";"11";"6.741";""
"";"PI";"BREJO DO PIAUÍ";"36";"3.405";""
"";"PI";"BURITI DOS LOPES";"33";"15.099";""
"";"PI";"BURITI DOS MONTES";"34";"5.800";""
"";"PI";"CABECEIRAS DO PIAUÍ";"6";"8.556";""
"";"PI";"CAJAZEIRAS DO PIAUÍ";"5";"3.028";""
"";"PI";"CAJUEIRO DA PRAIA";"91";"6.186";""
"";"PI";"CALDEIRÃO GRANDE DO PIAUÍ";"40";"4.434";""
"";"PI";"CAMPINAS DO PIAUÍ";"81";"4.835";""
"";"PI";"CAMPO ALEGRE DO FIDALGO";"69";"3.863";""
"";"PI";"CAMPO GRANDE DO PIAUÍ";"19";"4.571";""
"";"PI";"CAMPO LARGO DO PIAUÍ";"49";"4.339";""
"";"PI";"CAMPO MAIOR";"7";"17.599";""
"";"PI";"CAMPO MAIOR";"96";"15.858";""
"";"PI";"CANAVIEIRA";"25";"2.677";""
"";"PI";"CANTO DO BURITI";"36";"14.454";""
"";"PI";"CAPITÃO DE CAMPOS";"71";"8.834";""
"";"PI";"CAPITÃO GERVÁSIO OLIVEIRA";"69";"3.278";""
"";"PI";"CARACOL";"79";"7.210";""
"";"PI";"CARAÚBAS DO PIAUÍ";"33";"4.554";""
"";"PI";"CARIDADE DO PIAUÍ";"56";"4.327";""
"";"PI";"CASTELO DO PIAUÍ";"34";"15.214";""
"";"PI";"CAXINGÓ";"33";"4.910";""
"";"PI";"COCAL";"53";"18.541";""
"";"PI";"COCAL DE TELHA";"71";"3.938";""
"";"PI";"COCAL DOS ALVES";"53";"4.898";""
"";"PI";"COIVARAS";"32";"4.470";""
"";"PI";"COLÔNIA DO GURGUÉIA";"67";"4.440";""
"";"PI";"COLÔNIA DO PIAUÍ";"5";"5.849";""
"";"PI";"CONCEIÇÃO DO CANINDÉ";"50";"4.220";""
"";"PI";"CORONEL JOSÉ DIAS";"13";"4.407";""
"";"PI";"CORRENTE";"22";"18.854";""
"";"PI";"CRISTALÂNDIA DO PIAUÍ";"22";"4.719";""
"";"PI";"CRISTINO CASTRO";"59";"6.781";""
"";"PI";"CURIMATÁ";"26";"7.786";""
"";"PI";"CURRAIS";"15";"4.841";""
"";"PI";"CURRAL NOVO DO PIAUÍ";"56";"3.965";""
"";"PI";"CURRALINHOS";"58";"4.011";""
"";"PI";"DEMERVAL LOBÃO";"54";"10.673";""
"";"PI";"DIRCEU ARCOVERDE";"95";"5.402";""
"";"PI";"DOM EXPEDITO LOPES";"62";"5.694";""
"";"PI";"DOM INOCÊNCIO";"13";"6.488";""
"";"PI";"DOMINGOS MOURÃO";"12";"3.420";""
"";"PI";"ELESBÃO VELOSO";"48";"12.259";""
"";"PI";"ELISEU MARTINS";"67";"3.332";""
"";"PI";"ESPERANTINA";"41";"28.221";""
"";"PI";"FARTURA DO PIAUÍ";"95";"3.979";""
"";"PI";"FLORES DO PIAUÍ";"72";"3.708";""
"";"PI";"FLORESTA DO PIAUÍ";"81";"2.457";""
"";"PI";"FLORIANO";"9";"42.796";""
"";"PI";"FRANCINÓPOLIS";"48";"3.966";""
"";"PI";"FRANCISCO AYRES";"77";"3.731";""
"";"PI";"FRANCISCO MACEDO";"68";"2.440";""
"";"PI";"FRANCISCO SANTOS";"28";"7.324";""
"";"PI";"FRONTEIRAS";"40";"8.680";""
"";"PI";"GEMINIANO";"62";"5.470";""
"";"PI";"GILBUÉS";"35";"7.089";""
"";"PI";"GUADALUPE";"46";"7.876";""
"";"PI";"GUARIBAS";"79";"3.577";""
"";"PI";"HUGO NAPOLEÃO";"52";"3.671";""
"";"PI";"ILHA GRANDE";"4";"7.653";""
"";"PI";"INHUMA";"64";"11.949";""
"";"PI";"IPIRANGA DO PIAUÍ";"64";"6.704";""
"";"PI";"ISAÍAS COELHO";"57";"5.546";""
"";"PI";"ITAINÓPOLIS";"57";"8.705";""
"";"PI";"ITAUEIRA";"72";"8.191";""
"";"PI";"JACOBINA DO PIAUÍ";"38";"4.575";""
"";"PI";"JAICÓS";"19";"12.282";""
"";"PI";"JARDIM DO MULATO";"84";"3.740";""
"";"PI";"JATOBÁ DO PIAUÍ";"7";"5.482";""
"";"PI";"JERUMENHA";"25";"4.043";""
"";"PI";"JOÃO COSTA";"20";"2.844";""
"";"PI";"JOAQUIM PIRES";"85";"10.294";""
"";"PI";"JOCA MARQUES";"27";"4.399";""
"";"PI";"JOSÉ DE FREITAS";"24";"31.038";""
"";"PI";"JUAZEIRO DO PIAUÍ";"34";"5.113";""
"";"PI";"JÚLIO BORGES";"88";"3.953";""
"";"PI";"JUREMA";"79";"4.335";""
"";"PI";"LAGOA ALEGRE";"16";"7.093";""
"";"PI";"LAGOA DE SÃO FRANCISCO";"12";"4.853";""
"";"PI";"LAGOA DO BARRO DO PIAUÍ";"69";"3.813";""
"";"PI";"LAGOA DO PIAUÍ";"54";"3.853";""
"";"PI";"LAGOA DO SÍTIO";"18";"3.854";""
"";"PI";"LAGOINHA DO PIAUÍ";"52";"2.528";""
"";"PI";"LANDRI SALES";"75";"4.472";""
"";"PI";"LUIS CORREIA";"91";"23.839";""
"";"PI";"LUZILÂNDIA";"27";"18.426";""
"";"PI";"MADEIRO";"27";"5.968";""
"";"PI";"MANOEL EMÍDIO";"67";"4.298";""
"";"PI";"MARCOLÂNDIA";"68";"6.658";""
"";"PI";"MARCOS PARENTE";"46";"3.639";""
"";"PI";"MASSAPÊ DO PIAUÍ";"19";"5.050";""
"";"PI";"MATIAS OLÍMPIO";"80";"7.798";""
"";"PI";"MIGUEL ALVES";"17";"23.365";""
"";"PI";"MIGUEL LEÃO";"58";"1.329";""
"";"PI";"MILTON BRANDÃO";"12";"5.686";""
"";"PI";"MONSENHOR GIL";"58";"9.150";""
"";"PI";"MONSENHOR HIPÓLITO";"28";"6.092";""
"";"PI";"MONTE ALEGRE DO PIAUÍ";"35";"7.690";""
"";"PI";"MORRO CABEÇA NO TEMPO";"88";"3.133";""
"";"PI";"MORRO DO CHAPÉU DO PIAUÍ";"41";"4.994";""
"";"PI";"MURICI DOS PORTELAS";"85";"5.194";""
"";"PI";"NAZARÉ DO PIAUÍ";"61";"5.529";""
"";"PI";"NAZÁRIA";"97";"10.266";""
"";"PI";"NOSSA SENHORA DE NAZARÉ";"96";"4.794";""
"";"PI";"NOSSA SENHORA DOS REMÉDIOS";"49";"7.220";""
"";"PI";"NOVA SANTA RITA";"69";"3.448";""
"";"PI";"NOVO ORIENTE DO PIAUÍ";"18";"4.864";""
"";"PI";"NOVO SANTO ANTÔNIO";"47";"3.943";""
"";"PI";"OEIRAS";"5";"27.661";""
"";"PI";"OLHO D'ÁGUA DO PIAUÍ";"52";"2.167";""
"";"PI";"PADRE MARCOS";"68";"5.472";""
"";"PI";"PAES LANDIM";"83";"3.423";""
"";"PI";"PAJEÚ DO PIAUÍ";"36";"3.145";""
"";"PI";"PALMEIRA DO PIAUÍ";"59";"4.085";""
"";"PI";"PALMEIRAIS";"31";"11.246";""
"";"PI";"PAQUETÁ";"10";"3.371";""
"";"PI";"PARNAGUÁ";"26";"6.571";""
"";"PI";"PARNAÍBA";"3";"97.207";""
"";"PI";"PARNAÍBA";"4";"4.857";""
"";"PI";"PASSAGEM FRANCA DO PIAUÍ";"74";"3.404";""
"";"PI";"PATOS DO PIAUÍ";"19";"4.972";""
"";"PI";"PAU D'ARCO DO PIAUÍ";"32";"4.479";""
"";"PI";"PAULISTANA";"38";"14.856";""
"";"PI";"PAVUSSU";"72";"3.246";""
"";"PI";"PEDRO II";"12";"29.605";""
"";"PI";"PEDRO LAURENTINO";"69";"2.438";""
"";"PI";"PICOS";"10";"50.670";""
"";"PI";"PIMENTEIRAS";"55";"8.284";""
"";"PI";"PIO IX";"29";"12.822";""
"";"PI";"PIRACURUCA";"21";"22.799";""
"";"PI";"PIRIPIRI";"11";"49.684";""
"";"PI";"PORTO";"49";"7.906";""
"";"PI";"PORTO ALEGRE DO PIAUÍ";"14";"1.871";""
"";"PI";"PRATA DO PIAUÍ";"74";"3.088";""
"";"PI";"QUEIMADA NOVA";"38";"6.141";""
"";"PI";"REDENÇÃO DO GURGUÉIA";"15";"6.044";""
"";"PI";"REGENERAÇÃO";"43";"13.635";""
"";"PI";"RIACHO FRIO";"26";"3.690";""
"";"PI";"RIBEIRA DO PIAUÍ";"72";"3.127";""
"";"PI";"RIBEIRO GONÇALVES";"44";"4.882";""
"";"PI";"RIO GRANDE DO PIAUÍ";"72";"4.782";""
"";"PI";"SANTA CRUZ DO PIAUÍ";"62";"4.975";""
"";"PI";"SANTA CRUZ DOS MILAGRES";"74";"3.183";""
"";"PI";"SANTA FILOMENA";"35";"4.385";""
"";"PI";"SANTA LUZ";"59";"4.095";""
"";"PI";"SANTA ROSA DO PIAUÍ";"5";"4.193";""
"";"PI";"SANTANA DO PIAUÍ";"62";"3.646";""
"";"PI";"SANTO ANTÔNIO DE LISBOA";"28";"4.751";""
"";"PI";"SANTO ANTÔNIO DOS MILAGRES";"30";"1.684";""
"";"PI";"SANTO INÁCIO DO PIAUÍ";"81";"3.212";""
"";"PI";"SÃO BRAZ DO PIAUÍ";"95";"3.648";""
"";"PI";"SÃO FÉLIX DO PIAUÍ";"74";"3.499";""
"";"PI";"SÃO FRANCISCO DE ASSIS DO PIAUÍ";"50";"4.140";""
"";"PI";"SÃO FRANCISCO DO PIAUÍ";"5";"5.382";""
"";"PI";"SÃO GONÇALO DO GURGUÉIA";"35";"2.045";""
"";"PI";"SÃO GONÇALO DO PIAUÍ";"30";"4.303";""
"";"PI";"SÃO JOÃO DA CANABRAVA";"28";"4.071";""
"";"PI";"SÃO JOÃO DA FRONTEIRA";"21";"4.466";""
"";"PI";"SÃO JOÃO DA SERRA";"47";"6.000";""
"";"PI";"SÃO JOÃO DA VARJOTA";"5";"3.701";""
"";"PI";"SÃO JOÃO DO ARRAIAL";"80";"6.246";""
"";"PI";"SÃO JOÃO DO PIAUÍ";"20";"13.798";""
"";"PI";"SÃO JOSÉ DO DIVINO";"21";"4.565";""
"";"PI";"SÃO JOSÉ DO PEIXE";"61";"2.876";""
"";"PI";"SÃO JOSÉ DO PIAUÍ";"64";"5.420";""
"";"PI";"SÃO JULIÃO";"40";"4.920";""
"";"PI";"SÃO LOURENÇO DO PIAUÍ";"13";"4.462";""
"";"PI";"SÃO LUIS DO PIAUÍ";"28";"2.131";""
"";"PI";"SÃO MIGUEL DA BAIXA GRANDE";"74";"2.304";""
"";"PI";"SÃO MIGUEL DO FIDALGO";"5";"2.477";""
"";"PI";"SÃO MIGUEL DO TAPUIO";"39";"14.443";""
"";"PI";"SÃO PEDRO DO PIAUÍ";"30";"9.758";""
"";"PI";"SÃO RAIMUNDO NONATO";"13";"22.524";""
"";"PI";"SEBASTIÃO BARROS";"22";"3.847";""
"";"PI";"SEBASTIÃO LEAL";"67";"3.533";""
"";"PI";"SIGEFREDO PACHECO";"7";"7.720";""
"";"PI";"SIMÕES";"56";"10.588";""
"";"PI";"SIMPLÍCIO MENDES";"37";"8.648";""
"";"PI";"SOCORRO DO PIAUÍ";"37";"3.882";""
"";"PI";"SUSSUAPARA";"62";"5.945";""
"";"PI";"TAMBORIL DO PIAUÍ";"36";"2.472";""
"";"PI";"TANQUE DO PIAUÍ";"82";"2.212";""
"";"PI";"TERESINA";"1";"112.621";""
"";"PI";"TERESINA";"2";"111.903";""
"";"PI";"TERESINA";"63";"105.780";""
"";"PI";"TERESINA";"97";"103.908";""
"";"PI";"TERESINA";"98";"122.075";""
"";"PI";"UNIÃO";"16";"33.048";""
"";"PI";"URUÇUÍ";"14";"16.122";""
"";"PI";"VALENÇA DO PIAUÍ";"18";"15.273";""
"";"PI";"VÁRZEA BRANCA";"95";"4.129";""
"";"PI";"VÁRZEA GRANDE";"82";"3.446";""
"";"PI";"VERA MENDES";"57";"3.031";""
"";"PI";"VILA NOVA DO PIAUÍ";"68";"2.557";""
"";"PI";"WALL FERRAZ";"62";"3.401";""
"";"PR";"ABATIÁ";"82";"5.748";""
"";"PR";"ADRIANÓPOLIS";"48";"5.080";""
"";"PR";"AGUDOS DO SUL";"144";"6.869";""
"";"PR";"ALMIRANTE TAMANDARÉ";"171";"68.021";""
"";"PR";"ALTAMIRA DO PARANÁ";"169";"3.293";""
"";"PR";"ALTO PARAÍSO";"117";"2.732";""
"";"PR";"ALTO PARANÁ";"87";"10.357";""
"";"PR";"ALTO PIQUIRI";"128";"7.099";""
"";"PR";"ALTÔNIA";"123";"14.472";""
"";"PR";"ALVORADA DO SUL";"77";"6.733";""
"";"PR";"AMAPORÃ";"72";"3.808";""
"";"PR";"AMPÉRE";"130";"13.777";""
"";"PR";"ANAHY";"126";"2.641";""
"";"PR";"ANDIRÁ";"57";"16.359";""
"";"PR";"ÂNGULO";"150";"2.477";""
"";"PR";"ANTONINA";"6";"14.602";""
"";"PR";"ANTONIO OLINTO";"12";"6.271";""
"";"PR";"APUCARANA";"28";"91.302";""
"";"PR";"ARAPONGAS";"61";"77.060";""
"";"PR";"ARAPOTI";"164";"18.387";""
"";"PR";"ARAPUÃ";"93";"3.228";""
"";"PR";"ARARUNA";"74";"10.718";""
"";"PR";"ARAUCÁRIA";"50";"94.423";""
"";"PR";"ARIRANHA DO IVAÍ";"196";"2.074";""
"";"PR";"ASSAÍ";"35";"12.135";""
"";"PR";"ASSIS CHATEAUBRIAND";"113";"26.384";""
"";"PR";"ASTORGA";"67";"20.789";""
"";"PR";"ATALAIA";"71";"3.536";""
"";"PR";"BALSA NOVA";"182";"11.181";""
"";"PR";"BANDEIRANTES";"58";"24.464";""
"";"PR";"BARBOSA FERRAZ";"133";"8.621";""
"";"PR";"BARRA DO JACARÉ";"57";"2.510";""
"";"PR";"BARRACÃO";"131";"7.059";""
"";"PR";"BELA VISTA DA CAROBA";"83";"2.793";""
"";"PR";"BELA VISTA DO PARAÍSO";"77";"12.114";""
"";"PR";"BITURUNA";"153";"11.491";""
"";"PR";"BOA ESPERANÇA";"170";"3.651";""
"";"PR";"BOA ESPERANÇA DO IGUAÇU";"115";"2.323";""
"";"PR";"BOA VENTURA DE SÃO ROQUE";"38";"4.864";""
"";"PR";"BOA VISTA DA APARECIDA";"165";"6.858";""
"";"PR";"BOCAIÚVA DO SUL";"48";"9.117";""
"";"PR";"BOM JESUS DO SUL";"131";"3.371";""
"";"PR";"BOM SUCESSO";"70";"4.904";""
"";"PR";"BOM SUCESSO DO SUL";"73";"2.921";""
"";"PR";"BORRAZÓPOLIS";"110";"6.570";""
"";"PR";"BRAGANEY";"126";"4.668";""
"";"PR";"BRASILÂNDIA DO SUL";"128";"2.746";""
"";"PR";"CAFEARA";"159";"2.086";""
"";"PR";"CAFELÂNDIA";"126";"11.968";""
"";"PR";"CAFEZAL DO SUL";"97";"3.653";""
"";"PR";"CALIFÓRNIA";"76";"6.567";""
"";"PR";"CAMBARÁ";"25";"17.827";""
"";"PR";"CAMBÉ";"78";"69.287";""
"";"PR";"CAMBIRA";"28";"5.742";""
"";"PR";"CAMPINA DA LAGOA";"169";"11.810";""
"";"PR";"CAMPINA DO SIMÃO";"44";"3.331";""
"";"PR";"CAMPINA GRANDE DO SUL";"195";"30.784";""
"";"PR";"CAMPO BONITO";"112";"3.498";""
"";"PR";"CAMPO DO TENENTE";"11";"5.675";""
"";"PR";"CAMPO LARGO";"9";"86.319";""
"";"PR";"CAMPO MAGRO";"182";"18.293";""
"";"PR";"CAMPO MOURÃO";"31";"64.311";""
"";"PR";"CÂNDIDO DE ABREU";"106";"11.209";""
"";"PR";"CANDÓI";"203";"11.044";""
"";"PR";"CANTAGALO";"203";"8.752";""
"";"PR";"CAPANEMA";"107";"15.361";""
"";"PR";"CAPITÃO LEÔNIDAS MARQUES";"165";"12.053";""
"";"PR";"CARAMBEÍ";"139";"15.457";""
"";"PR";"CARLÓPOLIS";"56";"11.237";""
"";"PR";"CASCAVEL";"68";"116.255";""
"";"PR";"CASCAVEL";"143";"102.193";""
"";"PR";"CASTRO";"16";"51.385";""
"";"PR";"CATANDUVAS";"166";"7.222";""
"";"PR";"CENTENÁRIO DO SUL";"159";"8.479";""
"";"PR";"CERRO AZUL";"7";"12.472";""
"";"PR";"CÉU AZUL";"118";"8.861";""
"";"PR";"CHOPINZINHO";"103";"15.879";""
"";"PR";"CIANORTE";"88";"54.869";""
"";"PR";"CIDADE GAÚCHA";"127";"9.280";""
"";"PR";"CLEVELÂNDIA";"47";"12.680";""
"";"PR";"COLOMBO";"49";"70.150";""
"";"PR";"COLOMBO";"186";"72.224";""
"";"PR";"COLORADO";"95";"18.843";""
"";"PR";"CONGONHINHAS";"99";"6.419";""
"";"PR";"CONSELHEIRO MAIRINCK";"79";"2.806";""
"";"PR";"CONTENDA";"50";"12.146";""
"";"PR";"CORBÉLIA";"126";"13.875";""
"";"PR";"CORNÉLIO PROCÓPIO";"26";"34.219";""
"";"PR";"CORONEL DOMINGOS SOARES";"32";"4.868";""
"";"PR";"CORONEL VIVIDA";"101";"16.877";""
"";"PR";"CORUMBATAÍ DO SUL";"133";"3.279";""
"";"PR";"CRUZ MACHADO";"153";"13.092";""
"";"PR";"CRUZEIRO DO IGUAÇU";"115";"3.564";""
"";"PR";"CRUZEIRO DO OESTE";"86";"16.695";""
"";"PR";"CRUZEIRO DO SUL";"91";"3.845";""
"";"PR";"CRUZMALTINA";"110";"2.906";""
"";"PR";"CURITIBA";"1";"133.094";""
"";"PR";"CURITIBA";"2";"138.463";""
"";"PR";"CURITIBA";"3";"134.007";""
"";"PR";"CURITIBA";"4";"134.344";""
"";"PR";"CURITIBA";"145";"134.237";""
"";"PR";"CURITIBA";"174";"134.816";""
"";"PR";"CURITIBA";"175";"126.457";""
"";"PR";"CURITIBA";"176";"126.027";""
"";"PR";"CURITIBA";"177";"139.292";""
"";"PR";"CURITIBA";"178";"137.598";""
"";"PR";"CURIÚVA";"119";"10.376";""
"";"PR";"DIAMANTE DO NORTE";"96";"4.530";""
"";"PR";"DIAMANTE DO SUL";"112";"2.883";""
"";"PR";"DIAMANTE D'OESTE";"129";"3.829";""
"";"PR";"DOIS VIZINHOS";"115";"30.289";""
"";"PR";"DOURADINA";"142";"6.435";""
"";"PR";"DOUTOR CAMARGO";"154";"4.975";""
"";"PR";"DOUTOR ULYSSES";"7";"4.425";""
"";"PR";"ENÉAS MARQUES";"69";"5.278";""
"";"PR";"ENGENHEIRO BELTRÃO";"116";"10.933";""
"";"PR";"ENTRE RIOS DO OESTE";"129";"3.370";""
"";"PR";"ESPERANÇA NOVA";"135";"1.774";""
"";"PR";"ESPIGÃO ALTO DO IGUAÇU";"163";"4.413";""
"";"PR";"FAROL";"183";"2.692";""
"";"PR";"FAXINAL";"110";"12.194";""
"";"PR";"FAZENDA RIO GRANDE";"144";"70.041";""
"";"PR";"FÊNIX";"116";"3.975";""
"";"PR";"FERNANDES PINHEIRO";"53";"5.169";""
"";"PR";"FIGUEIRA";"119";"6.413";""
"";"PR";"FLOR DA SERRA DO SUL";"140";"4.210";""
"";"PR";"FLORAÍ";"71";"4.407";""
"";"PR";"FLORESTA";"154";"5.787";""
"";"PR";"FLORESTÓPOLIS";"65";"8.964";""
"";"PR";"FLÓRIDA";"150";"2.133";""
"";"PR";"FORMOSA DO OESTE";"120";"6.308";""
"";"PR";"FOZ DO IGUAÇU";"46";"95.740";""
"";"PR";"FOZ DO IGUAÇU";"147";"82.530";""
"";"PR";"FOZ DO JORDÃO";"168";"3.946";""
"";"PR";"FRANCISCO ALVES";"97";"5.531";""
"";"PR";"FRANCISCO BELTRÃO";"69";"65.206";""
"";"PR";"GENERAL CARNEIRO";"153";"8.427";""
"";"PR";"GODOY MOREIRA";"132";"2.569";""
"";"PR";"GOIOERÊ";"92";"22.098";""
"";"PR";"GOIOXIM";"203";"4.989";""
"";"PR";"GRANDES RIOS";"136";"5.190";""
"";"PR";"GUAÍRA";"90";"20.863";""
"";"PR";"GUAIRAÇÁ";"105";"4.804";""
"";"PR";"GUAMIRANGA";"29";"6.231";""
"";"PR";"GUAPIRAMA";"55";"3.468";""
"";"PR";"GUAPOREMA";"127";"1.917";""
"";"PR";"GUARACI";"64";"4.197";""
"";"PR";"GUARANIAÇU";"112";"11.148";""
"";"PR";"GUARAPUAVA";"43";"70.730";""
"";"PR";"GUARAPUAVA";"44";"54.947";""
"";"PR";"GUARAQUEÇABA";"6";"6.468";""
"";"PR";"GUARATUBA";"161";"23.932";""
"";"PR";"HONÓRIO SERPA";"101";"4.029";""
"";"PR";"IBAITI";"79";"20.826";""
"";"PR";"IBEMA";"166";"5.059";""
"";"PR";"IBIPORÃ";"80";"37.397";""
"";"PR";"ICARAÍMA";"172";"7.274";""
"";"PR";"IGUARAÇU";"67";"3.653";""
"";"PR";"IGUATU";"126";"2.028";""
"";"PR";"IMBAÚ";"111";"7.689";""
"";"PR";"IMBITUVA";"29";"22.323";""
"";"PR";"INÁCIO MARTINS";"34";"7.905";""
"";"PR";"INAJÁ";"91";"2.271";""
"";"PR";"INDIANÓPOLIS";"149";"3.624";""
"";"PR";"IPIRANGA";"36";"10.716";""
"";"PR";"IPORÃ";"97";"11.540";""
"";"PR";"IRACEMA DO OESTE";"120";"2.376";""
"";"PR";"IRATI";"34";"44.316";""
"";"PR";"IRETAMA";"141";"7.517";""
"";"PR";"ITAGUAJÉ";"95";"3.602";""
"";"PR";"ITAIPULÂNDIA";"122";"8.932";""
"";"PR";"ITAMBARACÁ";"57";"4.927";""
"";"PR";"ITAMBÉ";"81";"4.983";""
"";"PR";"ITAPEJARA D'OESTE";"73";"9.039";""
"";"PR";"ITAPERUÇU";"156";"18.945";""
"";"PR";"ITAÚNA DO SUL";"96";"3.078";""
"";"PR";"IVAÍ";"36";"9.984";""
"";"PR";"IVAIPORÃ";"93";"24.637";""
"";"PR";"IVATÉ";"172";"5.637";""
"";"PR";"IVATUBA";"154";"2.436";""
"";"PR";"JABOTI";"19";"3.910";""
"";"PR";"JACAREZINHO";"24";"28.540";""
"";"PR";"JAGUAPITÃ";"64";"9.944";""
"";"PR";"JAGUARIAÍVA";"18";"24.572";""
"";"PR";"JANDAIA DO SUL";"70";"15.537";""
"";"PR";"JANIÓPOLIS";"183";"4.986";""
"";"PR";"JAPIRA";"79";"3.679";""
"";"PR";"JAPURÁ";"149";"6.937";""
"";"PR";"JARDIM ALEGRE";"93";"9.265";""
"";"PR";"JARDIM OLINDA";"91";"1.173";""
"";"PR";"JATAIZINHO";"80";"9.105";""
"";"PR";"JESUÍTAS";"120";"7.251";""
"";"PR";"JOAQUIM TÁVORA";"55";"8.641";""
"";"PR";"JUNDIAÍ DO SUL";"82";"2.543";""
"";"PR";"JURANDA";"98";"6.187";""
"";"PR";"JUSSARA";"149";"5.148";""
"";"PR";"KALORÉ";"70";"3.523";""
"";"PR";"LAPA";"10";"34.773";""
