"UF";"Município";"Cargo";"Turno";"Situação totalização";"Votos nominais";"Votos em trânsito";"Votos válidos";"% votos válidos"
"PR";"JATAIZINHO";"Presidente";"2";"Eleito";"2641";"0";"7422";"35,58"
"PR";"JESUÍTAS";"Presidente";"2";"Eleito";"2542";"0";"5767";"44,08"
"PR";"JOAQUIM TÁVORA";"Presidente";"2";"Eleito";"2923";"0";"6501";"44,96"
"PR";"JUNDIAÍ DO SUL";"Presidente";"2";"Eleito";"1170";"0";"1934";"60,5"
"PR";"JURANDA";"Presidente";"2";"Eleito";"1654";"0";"4821";"34,31"
"PR";"JUSSARA";"Presidente";"2";"Eleito";"1926";"0";"4304";"44,75"
"PR";"KALORÉ";"Presidente";"2";"Eleito";"1214";"0";"3006";"40,39"
"PR";"LAPA";"Presidente";"2";"Eleito";"9698";"0";"28600";"33,91"
"PR";"LARANJAL";"Presidente";"2";"Eleito";"2229";"0";"3403";"65,5"
"PR";"LARANJEIRAS DO SUL";"Presidente";"2";"Eleito";"8897";"0";"17573";"50,63"
"PR";"LEÓPOLIS";"Presidente";"2";"Eleito";"1462";"0";"2663";"54,9"
"PR";"LIDIANÓPOLIS";"Presidente";"2";"Eleito";"1104";"0";"2554";"43,23"
"PR";"LINDOESTE";"Presidente";"2";"Eleito";"2290";"0";"3777";"60,63"
"PR";"LOANDA";"Presidente";"2";"Eleito";"4971";"0";"11872";"41,87"
"PR";"LOBATO";"Presidente";"2";"Eleito";"1613";"0";"2974";"54,24"
"PR";"LONDRINA";"Presidente";"2";"Eleito";"63311";"76";"283150";"22,39"
"PR";"LUIZIANA";"Presidente";"2";"Eleito";"2288";"0";"4608";"49,65"
"PR";"LUNARDELLI";"Presidente";"2";"Eleito";"1371";"0";"3239";"42,33"
"PR";"LUPIONÓPOLIS";"Presidente";"2";"Eleito";"1687";"0";"3045";"55,4"
"PR";"MALLET";"Presidente";"2";"Eleito";"3837";"0";"8215";"46,71"
"PR";"MAMBORÊ";"Presidente";"2";"Eleito";"3142";"0";"8591";"36,57"
"PR";"MANDAGUAÇU";"Presidente";"2";"Eleito";"6221";"0";"12663";"49,13"
"PR";"MANDAGUARI";"Presidente";"2";"Eleito";"8035";"0";"20680";"38,85"
"PR";"MANDIRITUBA";"Presidente";"2";"Eleito";"6639";"0";"13756";"48,26"
"PR";"MANFRINÓPOLIS";"Presidente";"2";"Eleito";"1480";"0";"2213";"66,88"
"PR";"MANGUEIRINHA";"Presidente";"2";"Eleito";"6052";"0";"10133";"59,73"
"PR";"MANOEL RIBAS";"Presidente";"2";"Eleito";"2516";"0";"7825";"32,15"
"PR";"MARECHAL CÂNDIDO RONDON";"Presidente";"2";"Eleito";"11207";"0";"29750";"37,67"
"PR";"MARIA HELENA";"Presidente";"2";"Eleito";"1986";"0";"3702";"53,65"
"PR";"MARIALVA";"Presidente";"2";"Eleito";"7886";"0";"21224";"37,16"
"PR";"MARILÂNDIA DO SUL";"Presidente";"2";"Eleito";"1924";"0";"5559";"34,61"
"PR";"MARILENA";"Presidente";"2";"Eleito";"2748";"0";"4412";"62,28"
"PR";"MARILUZ";"Presidente";"2";"Eleito";"3358";"0";"6192";"54,23"
"PR";"MARINGÁ";"Presidente";"2";"Eleito";"70875";"87";"208355";"34,06"
"PR";"MARIÓPOLIS";"Presidente";"2";"Eleito";"2119";"0";"4191";"50,56"
"PR";"MARIPÁ";"Presidente";"2";"Eleito";"1335";"0";"4048";"32,98"
"PR";"MARMELEIRO";"Presidente";"2";"Eleito";"5086";"0";"8621";"59"
"PR";"MARQUINHO";"Presidente";"2";"Eleito";"1527";"0";"2870";"53,21"
"PR";"MARUMBI";"Presidente";"2";"Eleito";"1442";"0";"3139";"45,94"
"PR";"MATELÂNDIA";"Presidente";"2";"Eleito";"2369";"0";"9739";"24,32"
"PR";"MATINHOS";"Presidente";"2";"Eleito";"7443";"0";"18720";"39,76"
"PR";"MATO RICO";"Presidente";"2";"Eleito";"1420";"0";"2347";"60,5"
"PR";"MAUÁ DA SERRA";"Presidente";"2";"Eleito";"1680";"0";"5042";"33,32"
"PR";"MEDIANEIRA";"Presidente";"2";"Eleito";"10842";"0";"25644";"42,28"
"PR";"MERCEDES";"Presidente";"2";"Eleito";"1167";"0";"3632";"32,13"
"PR";"MIRADOR";"Presidente";"2";"Eleito";"916";"0";"1549";"59,13"
"PR";"MIRASELVA";"Presidente";"2";"Eleito";"758";"0";"1534";"49,41"
"PR";"MISSAL";"Presidente";"2";"Eleito";"3716";"0";"7014";"52,98"
"PR";"MOREIRA SALES";"Presidente";"2";"Eleito";"3156";"0";"7480";"42,19"
"PR";"MORRETES";"Presidente";"2";"Eleito";"4377";"0";"10580";"41,37"
"PR";"MUNHOZ DE MELO";"Presidente";"2";"Eleito";"1187";"0";"2596";"45,72"
"PR";"NOSSA SENHORA DAS GRAÇAS";"Presidente";"2";"Eleito";"1465";"0";"2507";"58,44"
"PR";"NOVA ALIANÇA DO IVAÍ";"Presidente";"2";"Eleito";"599";"0";"1141";"52,5"
"PR";"NOVA AMÉRICA DA COLINA";"Presidente";"2";"Eleito";"1235";"0";"2357";"52,4"
"PR";"NOVA AURORA";"Presidente";"2";"Eleito";"3431";"0";"7678";"44,69"
"PR";"NOVA CANTU";"Presidente";"2";"Eleito";"2403";"0";"4425";"54,31"
"PR";"NOVA ESPERANÇA";"Presidente";"2";"Eleito";"6797";"0";"16006";"42,47"
"PR";"NOVA ESPERANÇA DO SUDOESTE";"Presidente";"2";"Eleito";"2384";"0";"3587";"66,46"
"PR";"NOVA FÁTIMA";"Presidente";"2";"Eleito";"2084";"0";"4547";"45,83"
"PR";"NOVA LARANJEIRAS";"Presidente";"2";"Eleito";"3240";"0";"5753";"56,32"
"PR";"NOVA LONDRINA";"Presidente";"2";"Eleito";"3555";"0";"7167";"49,6"
"PR";"NOVA OLÍMPIA";"Presidente";"2";"Eleito";"1799";"0";"3706";"48,54"
"PR";"NOVA PRATA DO IGUAÇU";"Presidente";"2";"Eleito";"4217";"0";"6557";"64,31"
"PR";"NOVA SANTA BÁRBARA";"Presidente";"2";"Eleito";"1243";"0";"2466";"50,41"
"PR";"NOVA SANTA ROSA";"Presidente";"2";"Eleito";"1539";"0";"5400";"28,5"
"PR";"NOVA TEBAS";"Presidente";"2";"Eleito";"2286";"0";"4146";"55,14"
"PR";"NOVO ITACOLOMI";"Presidente";"2";"Eleito";"879";"0";"2091";"42,04"
"PR";"ORTIGUEIRA";"Presidente";"2";"Eleito";"7430";"0";"12102";"61,39"
"PR";"OURIZONA";"Presidente";"2";"Eleito";"1414";"0";"2420";"58,43"
"PR";"OURO VERDE DO OESTE";"Presidente";"2";"Eleito";"1660";"0";"3717";"44,66"
"PR";"PAIÇANDU";"Presidente";"2";"Eleito";"12143";"0";"21414";"56,71"
"PR";"PALMAS";"Presidente";"2";"Eleito";"10523";"0";"20764";"50,68"
"PR";"PALMEIRA";"Presidente";"2";"Eleito";"6390";"0";"20618";"30,99"
"PR";"PALMITAL";"Presidente";"2";"Eleito";"5001";"0";"8227";"60,79"
"PR";"PALOTINA";"Presidente";"2";"Eleito";"6608";"0";"17648";"37,44"
"PR";"PARAÍSO DO NORTE";"Presidente";"2";"Eleito";"4143";"0";"7351";"56,36"
"PR";"PARANACITY";"Presidente";"2";"Eleito";"2981";"0";"5826";"51,17"
"PR";"PARANAGUÁ";"Presidente";"2";"Eleito";"25982";"0";"80121";"32,43"
"PR";"PARANAPOEMA";"Presidente";"2";"Eleito";"1002";"0";"1673";"59,89"
"PR";"PARANAVAÍ";"Presidente";"2";"Eleito";"17382";"0";"47193";"36,83"
"PR";"PATO BRAGADO";"Presidente";"2";"Eleito";"1111";"0";"3490";"31,83"
"PR";"PATO BRANCO";"Presidente";"2";"Eleito";"19180";"0";"43571";"44,02"
"PR";"PAULA FREITAS";"Presidente";"2";"Eleito";"1457";"0";"3539";"41,17"
"PR";"PAULO FRONTIN";"Presidente";"2";"Eleito";"1893";"0";"4499";"42,08"
"PR";"PEABIRU";"Presidente";"2";"Eleito";"3461";"0";"7910";"43,75"
"PR";"PEROBAL";"Presidente";"2";"Eleito";"1938";"0";"4093";"47,35"
"PR";"PÉROLA";"Presidente";"2";"Eleito";"3592";"0";"6627";"54,2"
"PR";"PÉROLA D'OESTE";"Presidente";"2";"Eleito";"2236";"0";"4350";"51,4"
"PR";"PIÊN";"Presidente";"2";"Eleito";"2605";"0";"7496";"34,75"
"PR";"PINHAIS";"Presidente";"2";"Eleito";"28551";"0";"71003";"40,21"
"PR";"PINHAL DE SÃO BENTO";"Presidente";"2";"Eleito";"1348";"0";"1779";"75,77"
"PR";"PINHALÃO";"Presidente";"2";"Eleito";"1552";"0";"4183";"37,1"
"PR";"PINHÃO";"Presidente";"2";"Eleito";"10420";"0";"17002";"61,29"
"PR";"PIRAÍ DO SUL";"Presidente";"2";"Eleito";"4970";"0";"14458";"34,38"
"PR";"PIRAQUARA";"Presidente";"2";"Eleito";"21908";"0";"45905";"47,72"
"PR";"PITANGA";"Presidente";"2";"Eleito";"9954";"0";"19167";"51,93"
"PR";"PITANGUEIRAS";"Presidente";"2";"Eleito";"767";"0";"2125";"36,09"
"PR";"PLANALTINA DO PARANÁ";"Presidente";"2";"Eleito";"1491";"0";"2578";"57,84"
"PR";"PLANALTO";"Presidente";"2";"Eleito";"5019";"0";"8327";"60,27"
"PR";"PONTA GROSSA";"Presidente";"2";"Eleito";"64553";"70";"184487";"35,03"
"PR";"PONTAL DO PARANÁ";"Presidente";"2";"Eleito";"4700";"0";"11925";"39,41"
"PR";"PORECATU";"Presidente";"2";"Eleito";"4556";"0";"8151";"55,89"
"PR";"PORTO AMAZONAS";"Presidente";"2";"Eleito";"712";"0";"2789";"25,53"
"PR";"PORTO BARREIRO";"Presidente";"2";"Eleito";"1362";"0";"2415";"56,4"
"PR";"PORTO RICO";"Presidente";"2";"Eleito";"1159";"0";"1847";"62,75"
"PR";"PORTO VITÓRIA";"Presidente";"2";"Eleito";"1137";"0";"2549";"44,61"
"PR";"PRADO FERREIRA";"Presidente";"2";"Eleito";"1533";"0";"2527";"60,66"
"PR";"PRANCHITA";"Presidente";"2";"Eleito";"1624";"0";"3708";"43,8"
"PR";"PRESIDENTE CASTELO BRANCO";"Presidente";"2";"Eleito";"1946";"0";"3119";"62,39"
"PR";"PRIMEIRO DE MAIO";"Presidente";"2";"Eleito";"2730";"0";"6701";"40,74"
"PR";"PRUDENTÓPOLIS";"Presidente";"2";"Eleito";"9124";"0";"29627";"30,8"
"PR";"QUARTO CENTENÁRIO";"Presidente";"2";"Eleito";"1679";"0";"3033";"55,36"
"PR";"QUATIGUÁ";"Presidente";"2";"Eleito";"1816";"0";"4957";"36,64"
"PR";"QUATRO BARRAS";"Presidente";"2";"Eleito";"3478";"0";"11453";"30,37"
"PR";"QUATRO PONTES";"Presidente";"2";"Eleito";"1011";"0";"2866";"35,28"
"PR";"QUEDAS DO IGUAÇU";"Presidente";"2";"Eleito";"6810";"0";"17171";"39,66"
"PR";"QUERÊNCIA DO NORTE";"Presidente";"2";"Eleito";"3781";"0";"6321";"59,82"
"PR";"QUINTA DO SOL";"Presidente";"2";"Eleito";"1747";"0";"3367";"51,89"
"PR";"QUITANDINHA";"Presidente";"2";"Eleito";"3579";"0";"10519";"34,02"
"PR";"RAMILÂNDIA";"Presidente";"2";"Eleito";"1452";"0";"2589";"56,08"
"PR";"RANCHO ALEGRE";"Presidente";"2";"Eleito";"1035";"0";"2478";"41,77"
"PR";"RANCHO ALEGRE D'OESTE";"Presidente";"2";"Eleito";"822";"0";"1840";"44,67"
"PR";"REALEZA";"Presidente";"2";"Eleito";"5484";"0";"10434";"52,56"
"PR";"REBOUÇAS";"Presidente";"2";"Eleito";"4395";"0";"9465";"46,43"
"PR";"RENASCENÇA";"Presidente";"2";"Eleito";"2405";"0";"4190";"57,4"
"PR";"RESERVA";"Presidente";"2";"Eleito";"6178";"0";"14982";"41,24"
"PR";"RESERVA DO IGUAÇU";"Presidente";"2";"Eleito";"2495";"0";"3878";"64,34"
"PR";"RIBEIRÃO CLARO";"Presidente";"2";"Eleito";"3253";"0";"7019";"46,35"
"PR";"RIBEIRÃO DO PINHAL";"Presidente";"2";"Eleito";"4622";"0";"7869";"58,74"
"PR";"RIO AZUL";"Presidente";"2";"Eleito";"3378";"0";"8802";"38,38"
"PR";"RIO BOM";"Presidente";"2";"Eleito";"876";"0";"2244";"39,04"
"PR";"RIO BONITO DO IGUAÇU";"Presidente";"2";"Eleito";"5583";"0";"7899";"70,68"
"PR";"RIO BRANCO DO IVAÍ";"Presidente";"2";"Eleito";"1182";"0";"2346";"50,38"
"PR";"RIO BRANCO DO SUL";"Presidente";"2";"Eleito";"10611";"0";"19463";"54,52"
"PR";"RIO NEGRO";"Presidente";"2";"Eleito";"4637";"0";"18526";"25,03"
"PR";"ROLÂNDIA";"Presidente";"2";"Eleito";"10080";"0";"36355";"27,73"
"PR";"RONCADOR";"Presidente";"2";"Eleito";"3330";"0";"6331";"52,6"
"PR";"RONDON";"Presidente";"2";"Eleito";"2040";"0";"5846";"34,9"
"PR";"ROSÁRIO DO IVAÍ";"Presidente";"2";"Eleito";"1552";"0";"3465";"44,79"
"PR";"SABÁUDIA";"Presidente";"2";"Eleito";"1180";"0";"4327";"27,27"
"PR";"SALGADO FILHO";"Presidente";"2";"Eleito";"1436";"0";"2882";"49,83"
"PR";"SALTO DO ITARARÉ";"Presidente";"2";"Eleito";"1641";"0";"3238";"50,68"
"PR";"SALTO DO LONTRA";"Presidente";"2";"Eleito";"5605";"0";"8258";"67,87"
"PR";"SANTA AMÉLIA";"Presidente";"2";"Eleito";"1174";"0";"2345";"50,06"
"PR";"SANTA CECÍLIA DO PAVÃO";"Presidente";"2";"Eleito";"917";"0";"2354";"38,95"
"PR";"SANTA CRUZ DE MONTE CASTELO";"Presidente";"2";"Eleito";"3101";"0";"5261";"58,94"
"PR";"SANTA FÉ";"Presidente";"2";"Eleito";"2993";"0";"6592";"45,4"
"PR";"SANTA HELENA";"Presidente";"2";"Eleito";"8759";"0";"15823";"55,36"
"PR";"SANTA INÊS";"Presidente";"2";"Eleito";"646";"0";"1340";"48,21"
"PR";"SANTA ISABEL DO IVAÍ";"Presidente";"2";"Eleito";"2499";"0";"5364";"46,59"
"PR";"SANTA IZABEL DO OESTE";"Presidente";"2";"Eleito";"3776";"0";"6928";"54,5"
"PR";"SANTA LÚCIA";"Presidente";"2";"Eleito";"1331";"0";"2486";"53,54"
"PR";"SANTA MARIA DO OESTE";"Presidente";"2";"Eleito";"3734";"0";"6200";"60,23"
"PR";"SANTA MARIANA";"Presidente";"2";"Eleito";"3863";"0";"7394";"52,25"
"PR";"SANTA MÔNICA";"Presidente";"2";"Eleito";"1297";"0";"2198";"59,01"
"PR";"SANTA TEREZA DO OESTE";"Presidente";"2";"Eleito";"2918";"0";"6461";"45,16"
"PR";"SANTA TEREZINHA DE ITAIPU";"Presidente";"2";"Eleito";"4648";"0";"13156";"35,33"
"PR";"SANTANA DO ITARARÉ";"Presidente";"2";"Eleito";"1669";"0";"3363";"49,63"
"PR";"SANTO ANTÔNIO DA PLATINA";"Presidente";"2";"Eleito";"10788";"0";"24453";"44,12"
"PR";"SANTO ANTONIO DO CAIUÁ";"Presidente";"2";"Eleito";"1069";"0";"1894";"56,44"
"PR";"SANTO ANTÔNIO DO PARAÍSO";"Presidente";"2";"Eleito";"623";"0";"1662";"37,48"
"PR";"SANTO ANTÔNIO DO SUDOESTE";"Presidente";"2";"Eleito";"6302";"0";"11293";"55,8"
"PR";"SANTO INÁCIO";"Presidente";"2";"Eleito";"1727";"0";"3473";"49,73"
"PR";"SÃO CARLOS DO IVAÍ";"Presidente";"2";"Eleito";"1345";"0";"3892";"34,56"
"PR";"SÃO JERÔNIMO DA SERRA";"Presidente";"2";"Eleito";"3341";"0";"6160";"54,24"
"PR";"SÃO JOÃO";"Presidente";"2";"Eleito";"3607";"0";"6781";"53,19"
"PR";"SÃO JOÃO DO CAIUÁ";"Presidente";"2";"Eleito";"2089";"0";"3592";"58,16"
"PR";"SÃO JOÃO DO IVAÍ";"Presidente";"2";"Eleito";"3633";"0";"7118";"51,04"
"PR";"SÃO JOÃO DO TRIUNFO";"Presidente";"2";"Eleito";"5004";"0";"8762";"57,11"
"PR";"SÃO JORGE DO IVAÍ";"Presidente";"2";"Eleito";"1467";"0";"3702";"39,63"
"PR";"SÃO JORGE DO PATROCÍNIO";"Presidente";"2";"Eleito";"2122";"0";"4023";"52,75"
"PR";"SÃO JORGE D'OESTE";"Presidente";"2";"Eleito";"3136";"0";"6115";"51,28"
"PR";"SÃO JOSÉ DA BOA VISTA";"Presidente";"2";"Eleito";"1035";"0";"3549";"29,16"
"PR";"SÃO JOSÉ DAS PALMEIRAS";"Presidente";"2";"Eleito";"1419";"0";"2681";"52,93"
"PR";"SÃO JOSÉ DOS PINHAIS";"Presidente";"2";"Eleito";"53446";"0";"146863";"36,39"
"PR";"SÃO MANOEL DO PARANÁ";"Presidente";"2";"Eleito";"451";"0";"1487";"30,33"
"PR";"SÃO MATEUS DO SUL";"Presidente";"2";"Eleito";"11063";"0";"25682";"43,08"
"PR";"SÃO MIGUEL DO IGUAÇU";"Presidente";"2";"Eleito";"8553";"0";"16231";"52,7"
"PR";"SÃO PEDRO DO IGUAÇU";"Presidente";"2";"Eleito";"1916";"0";"4193";"45,7"
"PR";"SÃO PEDRO DO IVAÍ";"Presidente";"2";"Eleito";"2902";"0";"5734";"50,61"
"PR";"SÃO PEDRO DO PARANÁ";"Presidente";"2";"Eleito";"779";"0";"1833";"42,5"
"PR";"SÃO SEBASTIÃO DA AMOREIRA";"Presidente";"2";"Eleito";"2884";"0";"5349";"53,92"
"PR";"SÃO TOMÉ";"Presidente";"2";"Eleito";"1191";"0";"3736";"31,88"
"PR";"SAPOPEMA";"Presidente";"2";"Eleito";"2101";"0";"3919";"53,61"
"PR";"SARANDI";"Presidente";"2";"Eleito";"27611";"0";"48086";"57,42"
"PR";"SAUDADE DO IGUAÇU";"Presidente";"2";"Eleito";"1835";"0";"3203";"57,29"
"PR";"SENGÉS";"Presidente";"2";"Eleito";"3689";"0";"10186";"36,22"
"PR";"SERRANÓPOLIS DO IGUAÇU";"Presidente";"2";"Eleito";"1433";"0";"3538";"40,5"
"PR";"SERTANEJA";"Presidente";"2";"Eleito";"1527";"0";"3827";"39,9"
"PR";"SERTANÓPOLIS";"Presidente";"2";"Eleito";"3195";"0";"10030";"31,85"
"PR";"SIQUEIRA CAMPOS";"Presidente";"2";"Eleito";"5254";"0";"11765";"44,66"
"PR";"SULINA";"Presidente";"2";"Eleito";"1356";"0";"2298";"59,01"
"PR";"TAMARANA";"Presidente";"2";"Eleito";"2438";"0";"6217";"39,22"
"PR";"TAMBOARA";"Presidente";"2";"Eleito";"1316";"0";"3194";"41,2"
"PR";"TAPEJARA";"Presidente";"2";"Eleito";"4988";"0";"9033";"55,22"
"PR";"TAPIRA";"Presidente";"2";"Eleito";"2013";"0";"3730";"53,97"
"PR";"TEIXEIRA SOARES";"Presidente";"2";"Eleito";"2810";"0";"5966";"47,1"
"PR";"TELÊMACO BORBA";"Presidente";"2";"Eleito";"15393";"0";"37910";"40,6"
"PR";"TERRA BOA";"Presidente";"2";"Eleito";"2977";"0";"9905";"30,06"
"PR";"TERRA RICA";"Presidente";"2";"Eleito";"3750";"0";"9234";"40,61"
"PR";"TERRA ROXA";"Presidente";"2";"Eleito";"4216";"0";"10057";"41,92"
"PR";"TIBAGI";"Presidente";"2";"Eleito";"5015";"0";"10754";"46,63"
"PR";"TIJUCAS DO SUL";"Presidente";"2";"Eleito";"4331";"0";"8885";"48,75"
"PR";"TOLEDO";"Presidente";"2";"Eleito";"28916";"0";"74387";"38,87"
"PR";"TOMAZINA";"Presidente";"2";"Eleito";"2064";"0";"5070";"40,71"
"PR";"TRÊS BARRAS DO PARANÁ";"Presidente";"2";"Eleito";"3212";"0";"6983";"46"
"PR";"TUNAS DO PARANÁ";"Presidente";"2";"Eleito";"1850";"0";"3527";"52,45"
"PR";"TUNEIRAS DO OESTE";"Presidente";"2";"Eleito";"2792";"0";"5340";"52,28"
"PR";"TUPÃSSI";"Presidente";"2";"Eleito";"2067";"0";"5256";"39,33"
"PR";"TURVO";"Presidente";"2";"Eleito";"5140";"0";"8622";"59,61"
"PR";"UBIRATÃ";"Presidente";"2";"Eleito";"5570";"0";"13501";"41,26"
"PR";"UMUARAMA";"Presidente";"2";"Eleito";"21589";"0";"58071";"37,18"
"PR";"UNIÃO DA VITÓRIA";"Presidente";"2";"Eleito";"11497";"0";"31422";"36,59"
"PR";"UNIFLOR";"Presidente";"2";"Eleito";"1052";"0";"1773";"59,33"
"PR";"URAÍ";"Presidente";"2";"Eleito";"3036";"0";"6708";"45,26"
"PR";"VENTANIA";"Presidente";"2";"Eleito";"2267";"0";"5597";"40,5"
"PR";"VERA CRUZ DO OESTE";"Presidente";"2";"Eleito";"2134";"0";"5412";"39,43"
"PR";"VERÊ";"Presidente";"2";"Eleito";"3359";"0";"5647";"59,48"
"PR";"VIRMOND";"Presidente";"2";"Eleito";"1054";"0";"2734";"38,55"
"PR";"VITORINO";"Presidente";"2";"Eleito";"1639";"0";"3945";"41,55"
"PR";"WENCESLAU BRAZ";"Presidente";"2";"Eleito";"3009";"0";"11161";"26,96"
"PR";"XAMBRÊ";"Presidente";"2";"Eleito";"2247";"0";"4048";"55,51"
"RJ";"ANGRA DOS REIS";"Presidente";"2";"Eleito";"41014";"0";"82011";"50,01"
"RJ";"APERIBÉ";"Presidente";"2";"Eleito";"3152";"0";"6266";"50,3"
"RJ";"ARARUAMA";"Presidente";"2";"Eleito";"25817";"0";"58556";"44,09"
"RJ";"AREAL";"Presidente";"2";"Eleito";"3208";"0";"6706";"47,84"
"RJ";"ARMAÇÃO DOS BÚZIOS";"Presidente";"2";"Eleito";"7248";"0";"15750";"46,02"
"RJ";"ARRAIAL DO CABO";"Presidente";"2";"Eleito";"7531";"0";"16742";"44,98"
"RJ";"BARRA DO PIRAÍ";"Presidente";"2";"Eleito";"26653";"0";"49715";"53,61"
"RJ";"BARRA MANSA";"Presidente";"2";"Eleito";"53489";"0";"96692";"55,32"
"RJ";"BELFORD ROXO";"Presidente";"2";"Eleito";"162708";"0";"217464";"74,82"
"RJ";"BOM JARDIM";"Presidente";"2";"Eleito";"5693";"0";"14027";"40,59"
"RJ";"BOM JESUS DO ITABAPOANA";"Presidente";"2";"Eleito";"9113";"0";"19221";"47,41"
"RJ";"CABO FRIO";"Presidente";"2";"Eleito";"38884";"0";"89152";"43,62"
"RJ";"CACHOEIRAS DE MACACU";"Presidente";"2";"Eleito";"16863";"0";"29315";"57,52"
"RJ";"CAMBUCI";"Presidente";"2";"Eleito";"4558";"0";"7924";"57,52"
"RJ";"CAMPOS DOS GOYTACAZES";"Presidente";"2";"Eleito";"129689";"95";"237341";"54,68"
"RJ";"CANTAGALO";"Presidente";"2";"Eleito";"4625";"0";"11168";"41,41"
"RJ";"CARAPEBUS";"Presidente";"2";"Eleito";"4391";"0";"7561";"58,07"
"RJ";"CARDOSO MOREIRA";"Presidente";"2";"Eleito";"3939";"0";"7304";"53,93"
"RJ";"CARMO";"Presidente";"2";"Eleito";"5767";"0";"9883";"58,35"
"RJ";"CASIMIRO DE ABREU";"Presidente";"2";"Eleito";"8409";"0";"18724";"44,91"
"RJ";"COMENDADOR LEVY GASPARIAN";"Presidente";"2";"Eleito";"3754";"0";"5477";"68,54"
"RJ";"CONCEIÇÃO DE MACABU";"Presidente";"2";"Eleito";"5926";"0";"10884";"54,45"
"RJ";"CORDEIRO";"Presidente";"2";"Eleito";"4932";"0";"10869";"45,38"
"RJ";"DUAS BARRAS";"Presidente";"2";"Eleito";"2672";"0";"6279";"42,55"
"RJ";"DUQUE DE CAXIAS";"Presidente";"2";"Eleito";"290254";"45";"420351";"69,06"
"RJ";"ENGENHEIRO PAULO DE FRONTIN";"Presidente";"2";"Eleito";"3358";"0";"7146";"46,99"
"RJ";"GUAPIMIRIM";"Presidente";"2";"Eleito";"13561";"0";"24812";"54,66"
"RJ";"IGUABA GRANDE";"Presidente";"2";"Eleito";"6122";"0";"13669";"44,79"
"RJ";"ITABORAÍ";"Presidente";"2";"Eleito";"82860";"0";"114112";"72,61"
"RJ";"ITAGUAÍ";"Presidente";"2";"Eleito";"36297";"0";"59527";"60,98"
"RJ";"ITALVA";"Presidente";"2";"Eleito";"3542";"0";"7503";"47,21"
"RJ";"ITAOCARA";"Presidente";"2";"Eleito";"5877";"0";"13114";"44,81"
"RJ";"ITAPERUNA";"Presidente";"2";"Eleito";"22321";"0";"49252";"45,32"
"RJ";"ITATIAIA";"Presidente";"2";"Eleito";"7988";"0";"16378";"48,77"
"RJ";"JAPERI";"Presidente";"2";"Eleito";"33872";"0";"46808";"72,36"
"RJ";"LAJE DO MURIAÉ";"Presidente";"2";"Eleito";"2916";"0";"4527";"64,41"
"RJ";"MACAÉ";"Presidente";"2";"Eleito";"55213";"0";"96515";"57,21"
"RJ";"MACUCO";"Presidente";"2";"Eleito";"2454";"0";"4666";"52,59"
"RJ";"MAGÉ";"Presidente";"2";"Eleito";"76202";"0";"116164";"65,6"
"RJ";"MANGARATIBA";"Presidente";"2";"Eleito";"10002";"0";"20872";"47,92"
"RJ";"MARICÁ";"Presidente";"2";"Eleito";"37354";"0";"64095";"58,28"
"RJ";"MENDES";"Presidente";"2";"Eleito";"5213";"0";"10339";"50,42"
"RJ";"MESQUITA";"Presidente";"2";"Eleito";"58242";"0";"90847";"64,11"
"RJ";"MIGUEL PEREIRA";"Presidente";"2";"Eleito";"6973";"0";"15240";"45,75"
"RJ";"MIRACEMA";"Presidente";"2";"Eleito";"8562";"0";"14308";"59,84"
"RJ";"NATIVIDADE";"Presidente";"2";"Eleito";"3793";"0";"8161";"46,48"
"RJ";"NILÓPOLIS";"Presidente";"2";"Eleito";"56628";"0";"92321";"61,34"
"RJ";"NITERÓI";"Presidente";"2";"Eleito";"122285";"210";"271369";"45,14"
"RJ";"NOVA FRIBURGO";"Presidente";"2";"Eleito";"37825";"0";"97376";"38,84"
"RJ";"NOVA IGUAÇU";"Presidente";"2";"Eleito";"245579";"51";"384591";"63,87"
"RJ";"PARACAMBI";"Presidente";"2";"Eleito";"12657";"0";"23467";"53,94"
"RJ";"PARAÍBA DO SUL";"Presidente";"2";"Eleito";"11027";"0";"22342";"49,36"
"RJ";"PARATY";"Presidente";"2";"Eleito";"6564";"0";"17279";"37,99"
"RJ";"PATY DO ALFERES";"Presidente";"2";"Eleito";"8879";"0";"15079";"58,88"
"RJ";"PETRÓPOLIS";"Presidente";"2";"Eleito";"60779";"60";"164448";"37"
"RJ";"PINHEIRAL";"Presidente";"2";"Eleito";"7709";"0";"12155";"63,42"
"RJ";"PIRAÍ";"Presidente";"2";"Eleito";"8843";"0";"15305";"57,78"
"RJ";"PORCIÚNCULA";"Presidente";"2";"Eleito";"5201";"0";"9039";"57,54"
"RJ";"PORTO REAL";"Presidente";"2";"Eleito";"5377";"0";"10980";"48,97"
"RJ";"QUATIS";"Presidente";"2";"Eleito";"3489";"0";"7169";"48,67"
"RJ";"QUEIMADOS";"Presidente";"2";"Eleito";"52555";"0";"73015";"71,98"
"RJ";"QUISSAMÃ";"Presidente";"2";"Eleito";"6883";"0";"11473";"59,99"
"RJ";"RESENDE";"Presidente";"2";"Eleito";"25243";"0";"63068";"40,03"
"RJ";"RIO BONITO";"Presidente";"2";"Eleito";"16102";"0";"30594";"52,63"
"RJ";"RIO CLARO";"Presidente";"2";"Eleito";"5899";"0";"10244";"57,58"
"RJ";"RIO DAS FLORES";"Presidente";"2";"Eleito";"3162";"0";"5579";"56,68"
